,image_path,image_id,point_num,point_id,point_coordinate,true_class,pred_class
1676,../data/input_images\20210908_223639_000_5308.jpg,2232861,2,85405890,"3984, 760",WA,WA
1677,../data/input_images\20210908_223639_000_5308.jpg,2232861,3,85405896,"2656, 1520",UNK,UNK
1678,../data/input_images\20210908_223639_000_5308.jpg,2232861,4,85405900,"1328, 2280",UNK,UNK
1679,../data/input_images\20210908_223639_000_5308.jpg,2232861,5,85405908,"3984, 2280",WA,WA
1680,../data/input_images\20210908_233412_000_0000.jpg,2233182,1,85416017,"1328, 760",UNK,UNK
1681,../data/input_images\20210908_233412_000_0000.jpg,2233182,2,85416074,"3984, 760",R,ACB
1682,../data/input_images\20210908_233412_000_0000.jpg,2233182,3,85416104,"2656, 1520",CT,CT
1683,../data/input_images\20210908_233412_000_0000.jpg,2233182,4,85416143,"1328, 2280",UNK,UNK
1684,../data/input_images\20210908_233412_000_0000.jpg,2233182,5,85416151,"3984, 2280",UNK,UNK
1685,../data/input_images\20210908_233419_000_0021.jpg,2233187,1,85396392,"1328, 760",R,R
1686,../data/input_images\20210908_233419_000_0021.jpg,2233187,2,85396401,"3984, 760",R,R
1687,../data/input_images\20210908_233419_000_0021.jpg,2233187,3,85396414,"2656, 1520",R,R
1688,../data/input_images\20210908_233419_000_0021.jpg,2233187,4,85396423,"1328, 2280",ACB,ACB
1689,../data/input_images\20210908_233419_000_0021.jpg,2233187,5,85396433,"3984, 2280",ACT,ACT
1690,../data/input_images\20210908_233425_000_0042.jpg,2233180,1,85415917,"1328, 760",R,R
1691,../data/input_images\20210908_233425_000_0042.jpg,2233180,2,85415973,"3984, 760",R,R
1692,../data/input_images\20210908_233425_000_0042.jpg,2233180,3,85415988,"2656, 1520",R,R
1693,../data/input_images\20210908_233425_000_0042.jpg,2233180,4,85415996,"1328, 2280",ACT,CT
1694,../data/input_images\20210908_233425_000_0042.jpg,2233180,5,85416015,"3984, 2280",R,R
1695,../data/input_images\20210908_233432_000_0065.jpg,2233189,1,85415884,"1328, 760",CT,CT
1696,../data/input_images\20210908_233432_000_0065.jpg,2233189,2,85415898,"3984, 760",ACB,R
1697,../data/input_images\20210908_233432_000_0065.jpg,2233189,3,85415903,"2656, 1520",R,TA
1698,../data/input_images\20210908_233432_000_0065.jpg,2233189,4,85415916,"1328, 2280",UNK,TA
1699,../data/input_images\20210908_233432_000_0065.jpg,2233189,5,85415924,"3984, 2280",ACO,UNK
1700,../data/input_images\20210908_233439_000_0085.jpg,2233179,1,85440906,"1328, 760",R,R
1701,../data/input_images\20210908_233439_000_0085.jpg,2233179,2,85440917,"3984, 760",R,R
1702,../data/input_images\20210908_233439_000_0085.jpg,2233179,3,85440932,"2656, 1520",R,R
1703,../data/input_images\20210908_233439_000_0085.jpg,2233179,4,85440938,"1328, 2280",UNK,UNK
1704,../data/input_images\20210908_233439_000_0085.jpg,2233179,5,85440948,"3984, 2280",R,R
1705,../data/input_images\20210908_233445_000_0103.jpg,2233185,1,85440919,"1328, 760",R,TA
1706,../data/input_images\20210908_233445_000_0103.jpg,2233185,2,85440926,"3984, 760",R,R
1707,../data/input_images\20210908_233445_000_0103.jpg,2233185,3,85440931,"2656, 1520",R,R
1708,../data/input_images\20210908_233445_000_0103.jpg,2233185,4,85440944,"1328, 2280",UNK,ACB-B
1709,../data/input_images\20210908_233445_000_0103.jpg,2233185,5,85440953,"3984, 2280",R,UNK
1710,../data/input_images\20210908_233612_000_0156.jpg,2231712,1,85349892,"1328, 760",CMR,CM
1711,../data/input_images\20210908_233612_000_0156.jpg,2231712,2,85349898,"3984, 760",ACB,ACB
1712,../data/input_images\20210908_233612_000_0156.jpg,2231712,3,85349907,"2656, 1520",R,R
1713,../data/input_images\20210908_233612_000_0156.jpg,2231712,4,85349914,"1328, 2280",UNK,ACX
1714,../data/input_images\20210908_233612_000_0156.jpg,2231712,5,85349924,"3984, 2280",R,R
1715,../data/input_images\20210908_233730_000_0419.jpg,2231754,1,85355884,"1328, 760",ACB,UNK
1716,../data/input_images\20210908_233730_000_0419.jpg,2231754,2,85355886,"3984, 760",ACO,ACO
1717,../data/input_images\20210908_233730_000_0419.jpg,2231754,3,85355892,"2656, 1520",ACB,ACB
1718,../data/input_images\20210908_233730_000_0419.jpg,2231754,4,85355898,"1328, 2280",UNK,TA
1719,../data/input_images\20210908_233730_000_0419.jpg,2231754,5,85355907,"3984, 2280",CS,ACX
1720,../data/input_images\20210908_233822_000_0592.jpg,2231731,1,85351408,"1328, 760",CB,UNK
1721,../data/input_images\20210908_233822_000_0592.jpg,2231731,2,85351418,"3984, 760",R,R
1722,../data/input_images\20210908_233822_000_0592.jpg,2231731,3,85351430,"2656, 1520",ACT,UNK
1723,../data/input_images\20210908_233822_000_0592.jpg,2231731,4,85351439,"1328, 2280",R,R
1724,../data/input_images\20210908_233822_000_0592.jpg,2231731,5,85351444,"3984, 2280",R,R
1725,../data/input_images\20210908_233919_000_0781.jpg,2231737,1,85345383,"1328, 760",UNK,TA
1726,../data/input_images\20210908_233919_000_0781.jpg,2231737,2,85345392,"3984, 760",TA,DC
1727,../data/input_images\20210908_233919_000_0781.jpg,2231737,3,85345402,"2656, 1520",ACB,ACB
1728,../data/input_images\20210908_233919_000_0781.jpg,2231737,4,85345412,"1328, 2280",TA,TA
1729,../data/input_images\20210908_233919_000_0781.jpg,2231737,5,85345421,"3984, 2280",CB,CB
1730,../data/input_images\20210908_233924_000_0799.jpg,2231733,1,85351431,"1328, 760",UNK,UNK
1731,../data/input_images\20210908_233924_000_0799.jpg,2231733,2,85351446,"3984, 760",UNK,UNK
1732,../data/input_images\20210908_233924_000_0799.jpg,2231733,3,85351458,"2656, 1520",CB,CB
1733,../data/input_images\20210908_233924_000_0799.jpg,2231733,4,85351468,"1328, 2280",UNK,ACT
1734,../data/input_images\20210908_233924_000_0799.jpg,2231733,5,85351479,"3984, 2280",TA,TA
1735,../data/input_images\20210908_234110_000_1146.jpg,2231789,1,85354394,"1328, 760",R,ACD-B
1736,../data/input_images\20210908_234110_000_1146.jpg,2231789,2,85354399,"3984, 760",R,DC
1737,../data/input_images\20210908_234110_000_1146.jpg,2231789,3,85354408,"2656, 1520",R,ACB
1738,../data/input_images\20210908_234110_000_1146.jpg,2231789,4,85354417,"1328, 2280",R,R
1739,../data/input_images\20210908_234110_000_1146.jpg,2231789,5,85354427,"3984, 2280",R,R
1740,../data/input_images\20210908_234203_000_1324.jpg,2231769,1,85366901,"1328, 760",S,S
1741,../data/input_images\20210908_234203_000_1324.jpg,2231769,2,85366911,"3984, 760",S,S
1742,../data/input_images\20210908_234203_000_1324.jpg,2231769,3,85366920,"2656, 1520",S,S
1743,../data/input_images\20210908_234203_000_1324.jpg,2231769,4,85366929,"1328, 2280",TA,TA
1744,../data/input_images\20210908_234203_000_1324.jpg,2231769,5,85366938,"3984, 2280",S,S
1745,../data/input_images\20210908_234430_000_1799.jpg,2231753,1,85351383,"1328, 760",S,R
1746,../data/input_images\20210908_234430_000_1799.jpg,2231753,2,85351397,"3984, 760",S,S
1747,../data/input_images\20210908_234430_000_1799.jpg,2231753,3,85351404,"2656, 1520",S,R
1748,../data/input_images\20210908_234430_000_1799.jpg,2231753,4,85351410,"1328, 2280",ACO,CT
1749,../data/input_images\20210908_234430_000_1799.jpg,2231753,5,85351417,"3984, 2280",S,S
1750,../data/input_images\20210908_234456_000_1885.jpg,2231784,1,85355888,"1328, 760",R,ACB
1751,../data/input_images\20210908_234456_000_1885.jpg,2231784,2,85355896,"3984, 760",R,ACB
1752,../data/input_images\20210908_234456_000_1885.jpg,2231784,3,85355905,"2656, 1520",R,R
1753,../data/input_images\20210908_234456_000_1885.jpg,2231784,4,85355914,"1328, 2280",R,R
1754,../data/input_images\20210908_234456_000_1885.jpg,2231784,5,85355921,"3984, 2280",R,R
1755,../data/input_images\20210908_234534_000_2012.jpg,2231772,1,85357451,"1328, 760",R,R
1756,../data/input_images\20210908_234534_000_2012.jpg,2231772,2,85357461,"3984, 760",S,R
1757,../data/input_images\20210908_234534_000_2012.jpg,2231772,3,85357470,"2656, 1520",R,R
1758,../data/input_images\20210908_234534_000_2012.jpg,2231772,4,85357483,"1328, 2280",S,R
1759,../data/input_images\20210908_234534_000_2012.jpg,2231772,5,85357493,"3984, 2280",R,R
1760,../data/input_images\20210908_234543_000_2042.jpg,2231758,1,85352388,"1328, 760",UNK,TA
1761,../data/input_images\20210908_234543_000_2042.jpg,2231758,2,85352400,"3984, 760",S,S
1762,../data/input_images\20210908_234543_000_2042.jpg,2231758,3,85352409,"2656, 1520",S,S
1763,../data/input_images\20210908_234543_000_2042.jpg,2231758,4,85352414,"1328, 2280",UNK,TA
1764,../data/input_images\20210908_234543_000_2042.jpg,2231758,5,85352425,"3984, 2280",R,S
1765,../data/input_images\20210908_234609_000_2128.jpg,2231807,1,85355895,"1328, 760",CE,UNK
1766,../data/input_images\20210908_234609_000_2128.jpg,2231807,2,85355904,"3984, 760",S,S
1767,../data/input_images\20210908_234609_000_2128.jpg,2231807,3,85355913,"2656, 1520",S,S
1768,../data/input_images\20210908_234609_000_2128.jpg,2231807,4,85355925,"1328, 2280",ACB,ACB
1769,../data/input_images\20210908_234609_000_2128.jpg,2231807,5,85355936,"3984, 2280",S,R
1770,../data/input_images\20210908_234644_000_2241.jpg,2231765,1,85350883,"1328, 760",UNK,UNK
1771,../data/input_images\20210908_234644_000_2241.jpg,2231765,2,85350888,"3984, 760",ACX,TA
1772,../data/input_images\20210908_234644_000_2241.jpg,2231765,3,85350892,"2656, 1520",ACT,UNK
1773,../data/input_images\20210908_234644_000_2241.jpg,2231765,4,85350900,"1328, 2280",UNK,UNK
1774,../data/input_images\20210908_234644_000_2241.jpg,2231765,5,85350909,"3984, 2280",UNK,TA
1775,../data/input_images\20210908_234801_000_2481.jpg,2231779,1,85366902,"1328, 760",R,TA
1776,../data/input_images\20210908_234801_000_2481.jpg,2231779,2,85366910,"3984, 760",UNK,UNK
1777,../data/input_images\20210908_234801_000_2481.jpg,2231779,3,85366919,"2656, 1520",UNK,ACO
1778,../data/input_images\20210908_234801_000_2481.jpg,2231779,4,85366928,"1328, 2280",TA,TA
1779,../data/input_images\20210908_234801_000_2481.jpg,2231779,5,85366937,"3984, 2280",CM,CT
1780,../data/input_images\20210908_234830_000_2571.jpg,2231841,1,85358887,"1328, 760",UNK,UNK
1781,../data/input_images\20210908_234830_000_2571.jpg,2231841,2,85358894,"3984, 760",ACX,TA
1782,../data/input_images\20210908_234830_000_2571.jpg,2231841,3,85358901,"2656, 1520",UNK,TA
1783,../data/input_images\20210908_234830_000_2571.jpg,2231841,4,85358910,"1328, 2280",UNK,UNK
1784,../data/input_images\20210908_234830_000_2571.jpg,2231841,5,85358920,"3984, 2280",UNK,UNK
1785,../data/input_images\20210908_235902_000_4476.jpg,2231913,1,85379883,"1328, 760",ACB,UNK
1786,../data/input_images\20210908_235902_000_4476.jpg,2231913,2,85379915,"3984, 760",ACX,CE-F
1787,../data/input_images\20210908_235902_000_4476.jpg,2231913,3,85379923,"2656, 1520",UNK,DC
1788,../data/input_images\20210908_235902_000_4476.jpg,2231913,4,85379928,"1328, 2280",UNK,UNK
1789,../data/input_images\20210908_235902_000_4476.jpg,2231913,5,85379938,"3984, 2280",CS,CT
1790,../data/input_images\20210908_235949_000_4600.jpg,2231912,1,85374889,"1328, 760",ACB,CB
1791,../data/input_images\20210908_235949_000_4600.jpg,2231912,2,85374895,"3984, 760",ACB,ACB
1792,../data/input_images\20210908_235949_000_4600.jpg,2231912,3,85374901,"2656, 1520",ACB,CB
1793,../data/input_images\20210908_235949_000_4600.jpg,2231912,4,85374906,"1328, 2280",ACB,ACB
1794,../data/input_images\20210908_235949_000_4600.jpg,2231912,5,85374917,"3984, 2280",R,UNK
1795,../data/input_images\20210909_000020_000_4683.jpg,2231904,1,85353976,"1328, 760",UNK,UNK
1796,../data/input_images\20210909_000020_000_4683.jpg,2231904,2,85353986,"3984, 760",ACB,ACB
1797,../data/input_images\20210909_000020_000_4683.jpg,2231904,3,85353998,"2656, 1520",ACT,ACO
1798,../data/input_images\20210909_000020_000_4683.jpg,2231904,4,85354008,"1328, 2280",UNK,ACB
1799,../data/input_images\20210909_000020_000_4683.jpg,2231904,5,85354018,"3984, 2280",SER,SER
1800,../data/input_images\20210909_000049_000_4762.jpg,2231888,1,85358385,"1328, 760",UNK,UNK
1801,../data/input_images\20210909_000049_000_4762.jpg,2231888,2,85358395,"3984, 760",ACB,UNK
1802,../data/input_images\20210909_000049_000_4762.jpg,2231888,3,85358402,"2656, 1520",UNK,UNK
1803,../data/input_images\20210909_000049_000_4762.jpg,2231888,4,85358409,"1328, 2280",UNK,UNK
1804,../data/input_images\20210909_000049_000_4762.jpg,2231888,5,85358418,"3984, 2280",UNK,UNK
1805,../data/input_images\20210909_000159_000_4804.jpg,2231898,1,85362396,"1328, 760",CB,CB
1806,../data/input_images\20210909_000159_000_4804.jpg,2231898,2,85362406,"3984, 760",ACB,UNK
1807,../data/input_images\20210909_000159_000_4804.jpg,2231898,3,85362423,"2656, 1520",CE,DC
1808,../data/input_images\20210909_000159_000_4804.jpg,2231898,4,85362431,"1328, 2280",ACX,R
1809,../data/input_images\20210909_000159_000_4804.jpg,2231898,5,85362440,"3984, 2280",ACB,ACB
1810,../data/input_images\20210909_000209_000_4829.jpg,2231953,1,85361882,"1328, 760",UNK,UNK
1811,../data/input_images\20210909_000209_000_4829.jpg,2231953,2,85361884,"3984, 760",ACO,ACT
1812,../data/input_images\20210909_000209_000_4829.jpg,2231953,3,85361897,"2656, 1520",CB,R
1813,../data/input_images\20210909_000209_000_4829.jpg,2231953,4,85361906,"1328, 2280",S,R
1814,../data/input_images\20210909_000209_000_4829.jpg,2231953,5,85361915,"3984, 2280",UNK,UNK
1815,../data/input_images\20210909_000231_000_4884.jpg,2231927,1,85360882,"1328, 760",ACB,ACB
1816,../data/input_images\20210909_000231_000_4884.jpg,2231927,2,85360894,"3984, 760",UNK,UNK
1817,../data/input_images\20210909_000231_000_4884.jpg,2231927,3,85360902,"2656, 1520",TA,TA
1818,../data/input_images\20210909_000231_000_4884.jpg,2231927,4,85360918,"1328, 2280",CM,UNK
1819,../data/input_images\20210909_000231_000_4884.jpg,2231927,5,85360925,"3984, 2280",CT,CT
1820,../data/input_images\20210909_000237_000_4901.jpg,2231928,1,85360887,"1328, 760",ACB,ACB
1821,../data/input_images\20210909_000237_000_4901.jpg,2231928,2,85360890,"3984, 760",ACB,CT
1822,../data/input_images\20210909_000237_000_4901.jpg,2231928,3,85360898,"2656, 1520",CT,CT
1823,../data/input_images\20210909_000237_000_4901.jpg,2231928,4,85360921,"1328, 2280",CT,UNK
1824,../data/input_images\20210909_000237_000_4901.jpg,2231928,5,85360928,"3984, 2280",CT,CT
1825,../data/input_images\20210909_000306_000_4980.jpg,2231976,1,85362890,"1328, 760",R,UNK
1826,../data/input_images\20210909_000306_000_4980.jpg,2231976,2,85362896,"3984, 760",ACB,ACB
1827,../data/input_images\20210909_000306_000_4980.jpg,2231976,3,85362900,"2656, 1520",R,R
1828,../data/input_images\20210909_000306_000_4980.jpg,2231976,4,85362903,"1328, 2280",ACO,ACT
1829,../data/input_images\20210909_000306_000_4980.jpg,2231976,5,85362911,"3984, 2280",UNK,UNK
1830,../data/input_images\20210909_000340_000_5071.jpg,2231921,1,85374915,"1328, 760",ACB,ACB
1831,../data/input_images\20210909_000340_000_5071.jpg,2231921,2,85374923,"3984, 760",CE,CE
1832,../data/input_images\20210909_000340_000_5071.jpg,2231921,3,85374932,"2656, 1520",CM,ACT
1833,../data/input_images\20210909_000340_000_5071.jpg,2231921,4,85374940,"1328, 2280",UNK,ACB
1834,../data/input_images\20210909_000340_000_5071.jpg,2231921,5,85374949,"3984, 2280",R,ACO
1835,../data/input_images\20210909_000509_000_5313.jpg,2231974,1,85362907,"1328, 760",UNK,TA
1836,../data/input_images\20210909_000509_000_5313.jpg,2231974,2,85362920,"3984, 760",TA,TA
1837,../data/input_images\20210909_000509_000_5313.jpg,2231974,3,85362927,"2656, 1520",CF,CE
1838,../data/input_images\20210909_000509_000_5313.jpg,2231974,4,85362939,"1328, 2280",UNK,R
1839,../data/input_images\20210909_000509_000_5313.jpg,2231974,5,85362949,"3984, 2280",CS,CE
1840,../data/input_images\20210909_000525_000_5354.jpg,2231954,1,85368382,"1328, 760",R,TA
1841,../data/input_images\20210909_000525_000_5354.jpg,2231954,2,85368391,"3984, 760",CB,CB
1842,../data/input_images\20210909_000525_000_5354.jpg,2231954,3,85368402,"2656, 1520",CB,R
1843,../data/input_images\20210909_000525_000_5354.jpg,2231954,4,85368411,"1328, 2280",ACB,ACB
1844,../data/input_images\20210909_000525_000_5354.jpg,2231954,5,85368420,"3984, 2280",CB,UNK
1845,../data/input_images\20210909_000533_000_5374.jpg,2231959,1,85368389,"1328, 760",ACB,ACB
1846,../data/input_images\20210909_000533_000_5374.jpg,2231959,2,85368394,"3984, 760",CE,TA
1847,../data/input_images\20210909_000533_000_5374.jpg,2231959,3,85368398,"2656, 1520",CE,TA
1848,../data/input_images\20210909_000533_000_5374.jpg,2231959,4,85368408,"1328, 2280",UNK,TA
1849,../data/input_images\20210909_000533_000_5374.jpg,2231959,5,85368415,"3984, 2280",CS,UNK
1850,../data/input_images\20210909_000623_000_5506.jpg,2231935,1,85361891,"1328, 760",ACB,CT
1851,../data/input_images\20210909_000623_000_5506.jpg,2231935,2,85361899,"3984, 760",R,R
1852,../data/input_images\20210909_000623_000_5506.jpg,2231935,3,85361908,"2656, 1520",CB,R
1853,../data/input_images\20210909_000623_000_5506.jpg,2231935,4,85361916,"1328, 2280",CB,CB
1854,../data/input_images\20210909_000623_000_5506.jpg,2231935,5,85361926,"3984, 2280",ACB,ACB
1855,../data/input_images\20210909_000742_000_5707.jpg,2231957,1,85383388,"1328, 760",ACB,ACB
1856,../data/input_images\20210909_000742_000_5707.jpg,2231957,2,85383393,"3984, 760",CT,CT
1857,../data/input_images\20210909_000742_000_5707.jpg,2231957,3,85383400,"2656, 1520",ACB,UNK
1858,../data/input_images\20210909_000742_000_5707.jpg,2231957,4,85383411,"1328, 2280",ACB,CE
1859,../data/input_images\20210909_000742_000_5707.jpg,2231957,5,85383418,"3984, 2280",ACO,ACO
1860,../data/input_images\20210909_000927_000_5973.jpg,2231963,1,85383383,"1328, 760",ACB,ACB
1861,../data/input_images\20210909_000927_000_5973.jpg,2231963,2,85383397,"3984, 760",ACB,ACB
1862,../data/input_images\20210909_000927_000_5973.jpg,2231963,3,85383405,"2656, 1520",ACT,ACT
1863,../data/input_images\20210909_000927_000_5973.jpg,2231963,4,85383414,"1328, 2280",TA,TA
1864,../data/input_images\20210909_000927_000_5973.jpg,2231963,5,85383423,"3984, 2280",CT,CT
1865,../data/input_images\20210909_001226_000_6357.jpg,2232037,1,85375887,"1328, 760",R,TA
1866,../data/input_images\20210909_001226_000_6357.jpg,2232037,2,85375891,"3984, 760",ACB,ACB
1867,../data/input_images\20210909_001226_000_6357.jpg,2232037,3,85375897,"2656, 1520",ACB,ACT
1868,../data/input_images\20210909_001226_000_6357.jpg,2232037,4,85375906,"1328, 2280",TA,TA
1869,../data/input_images\20210909_001226_000_6357.jpg,2232037,5,85375916,"3984, 2280",ACB,ACB
1870,../data/input_images\20210909_001310_000_6466.jpg,2231991,1,85359520,"1328, 760",TA,ACO-B
1871,../data/input_images\20210909_001310_000_6466.jpg,2231991,2,85359530,"3984, 760",ACB,ACB
1872,../data/input_images\20210909_001310_000_6466.jpg,2231991,3,85359536,"2656, 1520",ACB,ACB
1873,../data/input_images\20210909_001310_000_6466.jpg,2231991,4,85359551,"1328, 2280",TA,CE
1874,../data/input_images\20210909_001310_000_6466.jpg,2231991,5,85359560,"3984, 2280",ACB,ACB
1875,../data/input_images\20210909_001339_000_6540.jpg,2232010,1,85384386,"1328, 760",CB,TA
1876,../data/input_images\20210909_001339_000_6540.jpg,2232010,2,85384407,"3984, 760",R,TA
1877,../data/input_images\20210909_001339_000_6540.jpg,2232010,3,85384421,"2656, 1520",UNK,TA
1878,../data/input_images\20210909_001339_000_6540.jpg,2232010,4,85384433,"1328, 2280",CT,CT
1879,../data/input_images\20210909_001339_000_6540.jpg,2232010,5,85384445,"3984, 2280",ACB,ACB
1880,../data/input_images\20210909_001348_000_6560.jpg,2232029,1,85375898,"1328, 760",CE,UNK
1881,../data/input_images\20210909_001348_000_6560.jpg,2232029,2,85375909,"3984, 760",UNK,CB
